iid,gender,pid,match,samerace,field_cd,imprace,imprelig,from,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,date,attr,sinc,intel,fun,amb,like,prob,p_iid,p_pid,field_cd_p,imprace_p,imprelig_p,from_p,go_out_p,career_c_p,sports_p,tvsports_p,exercise_p,dining_p,museums_p,art_p,hiking_p,gaming_p,clubbing_p,reading_p,tv_p,theater_p,movies_p,concerts_p,music_p,shopping_p,yoga_p,date_p,attr_p,sinc_p,intel_p,fun_p,amb_p,like_p,prob_p,sports_difference,tvsports_difference,exercise_difference,dining_difference,museums_difference,art_difference,hiking_difference,gaming_difference,clubbing_difference,reading_difference,tv_difference,theater_difference,movies_difference,concerts_difference,music_difference,shopping_difference,yoga_difference,go_out_difference,imprelig_difference,imprace_difference,date_difference,attr_difference,sinc_difference,intel_difference,fun_difference,amb_difference,like_difference,prob_difference,age_o_difference,same_from,same_career,same_field,pref_diff_score
525.0,0.0,537.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,537.0,525.0,5.0,7.0,1.0,117,1.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,5.0,8.0,7.0,8.0,5.0,7.0,1.0,0.0,4.0,1.0,4.0,3.0,3.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,7.0,5.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,6.0,2.0,False,False,False,0.6352941176470588
525.0,0.0,538.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,7.0,7.0,8.0,9.0,8.0,9.0,9.0,538.0,525.0,5.0,1.0,1.0,15,2.0,7.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,4.0,3.0,5.0,7.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,2.0,3.0,3.0,5.0,6.0,5.0,0.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,1.0,7.0,1.0,0.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0,8.0,False,False,False,0.47058823529411764
525.0,0.0,539.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,7.0,6.0,9.0,8.0,8.0,8.0,7.0,539.0,525.0,1.0,6.0,6.0,111,1.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,4.0,6.0,7.0,6.0,7.0,5.0,6.0,5.0,2.0,7.0,0.0,3.0,4.0,4.0,1.0,4.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,4.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,False,False,False,0.6176470588235294
525.0,0.0,540.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,6.0,7.0,7.0,6.0,9.0,6.0,6.0,540.0,525.0,5.0,5.0,1.0,102,4.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,7.0,6.0,7.0,5.0,6.0,7.0,5.0,3.0,0.0,2.0,4.0,1.0,2.0,3.0,5.0,7.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,7.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,False,False,False,0.611764705882353
525.0,0.0,541.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,6.0,7.0,7.0,4.0,7.0,5.0,4.0,541.0,525.0,5.0,2.0,2.0,57,3.0,7.0,10.0,10.0,7.0,8.0,3.0,5.0,4.0,3.0,8.0,3.0,10.0,5.0,10.0,10.0,9.0,9.0,3.0,7.0,2.0,3.0,7.0,6.0,5.0,3.0,4.0,4.0,8.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,5.0,2.0,4.0,0.0,3.0,1.0,1.0,2.0,2.0,6.0,0.0,3.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,False,False,False,0.5882352941176471
525.0,0.0,542.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,6.0,7.0,7.0,6.0,8.0,6.0,4.0,542.0,525.0,5.0,7.0,1.0,55,3.0,7.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,5.0,2.0,6.0,7.0,6.0,5.0,6.0,7.0,2.0,5.0,2.0,4.0,4.0,3.0,2.0,6.0,7.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,5.0,2.0,7.0,5.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,False,False,False,0.5705882352941176
525.0,0.0,543.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,7.0,7.0,7.0,6.0,8.0,6.0,5.0,543.0,525.0,5.0,9.0,6.0,114,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,7.0,1.0,8.0,8.0,4.0,7.0,1.0,2.0,2.0,6.0,3.0,2.0,3.0,0.0,2.0,7.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,7.0,3.0,6.0,1.0,1.0,2.0,1.0,5.0,3.0,0.0,False,False,False,0.5764705882352941
525.0,0.0,544.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,6.0,7.0,7.0,6.0,8.0,7.0,5.0,544.0,525.0,5.0,3.0,8.0,115,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,2.0,12.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,False,False,0.5941176470588235
525.0,0.0,546.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,9.0,8.0,8.0,9.0,8.0,7.0,6.0,546.0,525.0,8.0,3.0,4.0,46,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,4.0,4.0,6.0,6.0,6.0,7.0,4.0,7.0,4.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,4.0,6.0,4.0,4.0,1.0,2.0,5.0,0.0,4.0,1.0,0.0,5.0,2.0,2.0,3.0,1.0,3.0,1.0,6.0,False,False,False,0.5470588235294118
525.0,0.0,547.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,7.0,8.0,8.0,7.0,9.0,7.0,6.0,547.0,525.0,8.0,1.0,1.0,81,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,3.0,3.0,5.0,6.0,6.0,3.0,4.0,4.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,7.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,7.0,1.0,1.0,4.0,3.0,2.0,1.0,6.0,3.0,2.0,6.0,False,False,False,0.5588235294117647
525.0,0.0,548.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,8.0,7.0,7.0,6.0,8.0,6.0,4.0,548.0,525.0,8.0,8.0,8.0,48,1.0,7.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,6.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,4.0,6.0,4.0,4.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,5.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,7.0,2.0,4.0,5.0,7.0,4.0,1.0,6.0,False,False,False,0.4764705882352941
525.0,0.0,549.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,8.0,8.0,6.0,7.0,7.0,6.0,5.0,549.0,525.0,8.0,2.0,3.0,60,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,7.0,6.0,8.0,8.0,9.0,7.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,6.0,7.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,False,False,False,0.6588235294117647
525.0,0.0,550.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,6.0,7.0,6.0,4.0,7.0,5.0,4.0,550.0,525.0,8.0,5.0,6.0,136,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,4.0,5.0,8.0,6.0,5.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,7.0,0.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,6.0,False,False,False,0.6588235294117647
525.0,0.0,551.0,0.0,0.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,8.0,8.0,9.0,7.0,8.0,7.0,6.0,551.0,525.0,8.0,2.0,1.0,66,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,6.0,5.0,7.0,8.0,5.0,6.0,6.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,6.0,2.0,6.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,7.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,False,False,False,0.6647058823529413
525.0,0.0,552.0,0.0,1.0,15.0,2.0,8.0,102,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,4.0,8.0,8.0,7.0,7.0,8.0,7.0,4.0,552.0,525.0,18.0,1.0,1.0,44,1.0,15.0,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,2.0,7.0,5.0,5.0,5.0,6.0,4.0,4.0,2.0,0.0,3.0,4.0,5.0,5.0,4.0,1.0,8.0,0.0,5.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,7.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,False,False,False,0.5764705882352941
526.0,0.0,531.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,4.0,3.0,9.0,4.0,9.0,9.0,1.0,531.0,526.0,5.0,5.0,1.0,9,2.0,2.0,10.0,10.0,6.0,6.0,10.0,10.0,10.0,6.0,6.0,6.0,10.0,10.0,10.0,8.0,10.0,1.0,6.0,7.0,5.0,10.0,10.0,10.0,10.0,5.0,1.0,8.0,9.0,3.0,4.0,0.0,3.0,4.0,1.0,4.0,2.0,6.0,0.0,2.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,6.0,1.0,4.0,0.0,1.0,False,False,False,0.5176470588235293
526.0,0.0,532.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,3.0,7.0,7.0,1.0,1.0,3.0,1.0,532.0,526.0,5.0,8.0,3.0,24,2.0,5.0,7.0,8.0,6.0,8.0,6.0,4.0,4.0,8.0,6.0,9.0,7.0,6.0,8.0,6.0,7.0,5.0,2.0,2.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,5.0,7.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,6.0,5.0,4.0,4.0,0.0,False,False,False,0.5176470588235293
526.0,0.0,533.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,6.0,7.0,6.0,2.0,5.0,3.0,1.0,533.0,526.0,5.0,1.0,1.0,49,2.0,2.0,7.0,3.0,5.0,7.0,5.0,5.0,7.0,2.0,5.0,3.0,1.0,5.0,7.0,6.0,7.0,2.0,2.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0,2.0,8.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,6.0,0.0,False,False,False,0.5411764705882354
526.0,0.0,534.0,1.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,6.0,5.0,3.0,7.0,8.0,5.0,2.0,534.0,526.0,5.0,1.0,1.0,11,6.0,5.0,7.0,9.0,3.0,9.0,9.0,8.0,6.0,7.0,7.0,7.0,3.0,6.0,7.0,8.0,7.0,4.0,1.0,5.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,9.0,3.0,1.0,4.0,0.0,1.0,3.0,4.0,1.0,1.0,3.0,5.0,2.0,False,False,False,0.6
526.0,0.0,535.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,6.0,3.0,9.0,5.0,9.0,7.0,1.0,535.0,526.0,10.0,5.0,6.0,74,3.0,2.0,4.0,3.0,4.0,7.0,7.0,6.0,2.0,8.0,8.0,8.0,6.0,6.0,9.0,8.0,9.0,5.0,6.0,5.0,5.0,7.0,5.0,7.0,6.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,False,False,False,0.6411764705882352
526.0,0.0,536.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,7.0,3.0,6.0,5.0,6.0,7.0,2.0,536.0,526.0,2.0,1.0,1.0,60,2.0,7.0,7.0,3.0,5.0,8.0,7.0,7.0,3.0,2.0,7.0,8.0,6.0,4.0,9.0,7.0,9.0,7.0,1.0,5.0,4.0,8.0,4.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,0.0,2.0,6.0,1.0,1.0,1.0,3.0,9.0,1.0,1.0,4.0,0.0,3.0,5.0,2.0,0.0,1.0,5.0,2.0,3.0,False,False,False,0.5705882352941176
526.0,0.0,537.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,4.0,5.0,7.0,8.0,6.0,7.0,1.0,537.0,526.0,5.0,7.0,1.0,117,1.0,1.0,6.0,6.0,7.0,10.0,8.0,8.0,3.0,3.0,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,6.0,8.0,7.0,8.0,4.0,7.0,1.0,4.0,5.0,4.0,0.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,2.0,4.0,2.0,6.0,9.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,False,False,False,0.5882352941176471
526.0,0.0,538.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,5.0,7.0,9.0,9.0,9.0,7.0,3.0,538.0,526.0,5.0,1.0,1.0,15,2.0,7.0,8.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,6.0,6.0,4.0,3.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,1.0,6.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,6.0,False,False,False,0.5352941176470588
526.0,0.0,539.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,7.0,4.0,6.0,7.0,7.0,5.0,2.0,539.0,526.0,1.0,6.0,6.0,111,1.0,1.0,8.0,9.0,8.0,9.0,9.0,9.0,4.0,6.0,8.0,8.0,6.0,7.0,9.0,7.0,7.0,7.0,6.0,4.0,4.0,8.0,9.0,9.0,5.0,7.0,3.0,6.0,8.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,4.0,False,False,False,0.5764705882352941
526.0,0.0,540.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,3.0,7.0,8.0,5.0,9.0,7.0,2.0,540.0,526.0,5.0,5.0,1.0,102,4.0,2.0,6.0,4.0,4.0,5.0,7.0,8.0,8.0,9.0,6.0,7.0,4.0,9.0,9.0,9.0,9.0,6.0,3.0,7.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,0.0,2.0,3.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,False,False,False,0.6
526.0,0.0,542.0,1.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,7.0,5.0,3.0,3.0,7.0,7.0,2.0,542.0,526.0,5.0,7.0,1.0,55,3.0,7.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,5.0,4.0,5.0,7.0,6.0,4.0,7.0,2.0,2.0,6.0,3.0,0.0,1.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,False,False,False,0.6352941176470588
526.0,0.0,543.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,2.0,6.0,6.0,3.0,7.0,4.0,1.0,543.0,526.0,5.0,9.0,6.0,114,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,7.0,4.0,8.0,8.0,7.0,8.0,4.0,5.0,6.0,7.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,4.0,7.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,4.0,2.0,False,False,False,0.5470588235294118
526.0,0.0,544.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,5.0,2.0,6.0,3.0,2.0,4.0,2.0,544.0,526.0,5.0,3.0,8.0,115,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,7.0,6.0,7.0,6.0,4.0,6.0,5.0,3.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,9.0,1.0,6.0,6.0,3.0,0.0,2.0,1.0,6.0,7.0,0.0,6.0,2.0,2.0,1.0,5.0,0.0,1.0,4.0,1.0,1.0,3.0,False,False,False,0.5529411764705883
526.0,0.0,547.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,8.0,5.0,7.0,6.0,7.0,6.0,2.0,547.0,526.0,8.0,1.0,1.0,81,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,3.0,3.0,6.0,7.0,6.0,3.0,6.0,5.0,7.0,5.0,6.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,1.0,4.0,2.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,4.0,False,False,False,0.5764705882352941
526.0,0.0,548.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,10.0,5.0,7.0,5.0,8.0,4.0,5.0,548.0,526.0,8.0,8.0,8.0,48,1.0,7.0,10.0,8.0,4.0,10.0,3.0,2.0,2.0,5.0,1.0,9.0,6.0,4.0,6.0,7.0,10.0,4.0,1.0,6.0,1.0,9.0,3.0,6.0,2.0,4.0,7.0,8.0,7.0,1.0,0.0,7.0,5.0,4.0,0.0,9.0,1.0,2.0,6.0,2.0,1.0,2.0,0.0,9.0,2.0,6.0,3.0,1.0,9.0,4.0,4.0,1.0,6.0,0.0,2.0,4.0,False,False,False,0.3764705882352941
526.0,0.0,549.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,10.0,5.0,8.0,10.0,5.0,7.0,2.0,549.0,526.0,8.0,2.0,3.0,60,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,7.0,2.0,7.0,7.0,8.0,7.0,5.0,5.0,6.0,4.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,4.0,8.0,2.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,False,False,False,0.5411764705882354
526.0,0.0,550.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,5.0,5.0,5.0,3.0,7.0,2.0,1.0,550.0,526.0,8.0,5.0,6.0,136,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,4.0,4.0,5.0,6.0,6.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,7.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,False,False,False,0.6352941176470588
526.0,0.0,551.0,0.0,0.0,11.0,5.0,2.0,64,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,5.0,10.0,5.0,8.0,6.0,9.0,8.0,1.0,551.0,526.0,8.0,2.0,1.0,66,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,1.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,9.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,False,False,False,0.5882352941176471
